,,,,Palsa,,,,,,Fen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-13,1990,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-14,1990,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-15,1990,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-16,1990,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-17,1990,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-18,1990,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-19,1990,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-20,1990,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-21,1990,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-22,1990,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-23,1990,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-24,1990,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-25,1990,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-26,1990,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-27,1990,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-28,1990,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-29,1990,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-30,1990,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,90-01-31,1990,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-01,1990,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-02,1990,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-03,1990,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-04,1990,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-05,1990,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-06,1990,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-07,1990,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-08,1990,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-09,1990,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-10,1990,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-11,1990,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-12,1990,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-13,1990,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-14,1990,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-15,1990,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-16,1990,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-17,1990,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-18,1990,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-19,1990,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-20,1990,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-21,1990,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-22,1990,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-23,1990,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-24,1990,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-25,1990,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-26,1990,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-27,1990,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,90-02-28,1990,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-01,1990,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-02,1990,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-03,1990,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-04,1990,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-05,1990,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-06,1990,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-07,1990,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-08,1990,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-09,1990,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-10,1990,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-11,1990,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-12,1990,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-13,1990,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-14,1990,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-15,1990,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-16,1990,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-17,1990,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-18,1990,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-19,1990,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-20,1990,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-21,1990,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-22,1990,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-23,1990,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-24,1990,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-25,1990,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-26,1990,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-27,1990,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-28,1990,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-29,1990,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-30,1990,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,90-03-31,1990,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-01,1990,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-02,1990,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-03,1990,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-04,1990,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-05,1990,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-06,1990,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-07,1990,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-08,1990,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-09,1990,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-10,1990,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-11,1990,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-12,1990,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-13,1990,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-14,1990,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-15,1990,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-16,1990,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-17,1990,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-18,1990,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-19,1990,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-20,1990,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-21,1990,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-22,1990,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-23,1990,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-24,1990,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-25,1990,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-26,1990,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-27,1990,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-28,1990,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-29,1990,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90-04-30,1990,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-01,1990,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-02,1990,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-03,1990,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-04,1990,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-05,1990,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-06,1990,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-07,1990,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-08,1990,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-09,1990,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-10,1990,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-11,1990,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-12,1990,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-13,1990,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-14,1990,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-15,1990,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-16,1990,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-17,1990,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-18,1990,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-19,1990,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-20,1990,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-21,1990,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-22,1990,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-23,1990,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-24,1990,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-25,1990,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-26,1990,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-27,1990,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-28,1990,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-29,1990,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-30,1990,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,90-05-31,1990,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-01,1990,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-02,1990,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-03,1990,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-04,1990,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-05,1990,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-06,1990,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-07,1990,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-08,1990,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-09,1990,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-10,1990,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-11,1990,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-12,1990,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-13,1990,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-14,1990,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-15,1990,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-16,1990,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-17,1990,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-18,1990,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-19,1990,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-20,1990,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-21,1990,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-22,1990,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-23,1990,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-24,1990,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-25,1990,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-26,1990,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-27,1990,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-28,1990,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-29,1990,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,90-06-30,1990,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-01,1990,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-02,1990,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-03,1990,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-04,1990,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-05,1990,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-06,1990,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-07,1990,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-08,1990,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-09,1990,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-10,1990,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-11,1990,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-12,1990,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-13,1990,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-14,1990,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-15,1990,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-16,1990,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-17,1990,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-18,1990,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-19,1990,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-20,1990,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-21,1990,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-22,1990,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-23,1990,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-24,1990,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-25,1990,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-26,1990,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-27,1990,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-28,1990,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-29,1990,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-30,1990,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,90-07-31,1990,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-01,1990,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-02,1990,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-03,1990,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-04,1990,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-05,1990,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-06,1990,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-07,1990,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-08,1990,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-09,1990,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-10,1990,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-11,1990,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-12,1990,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-13,1990,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-14,1990,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-15,1990,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-16,1990,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-17,1990,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-18,1990,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-19,1990,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-20,1990,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-21,1990,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-22,1990,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,90-08-23,1990,235,4.279,4.895,4.743,4.681,-1.005,-1.016,6.56,3.056,4.765,9.49,,3.233,8.84,11.23,13.11,9.47,0.909,,0.92,9.55,7.343767133,11.09050506,,,8.07,-0.684,-0.933,-0.447,,-3.581,-3.626,3.202,0.712,,,
8,90-08-24,1990,236,3.783,3.503,3.803,3.865,-0.726,-0.737,6.365,3.32,3.433,6.613,,3.458,7.06,9.91,11.85,7.68,0.614,,0.606,8.41,5.488968802,7.828892641,,,6.232,-1.459,-1.692,-0.432,,-2.821,-2.871,3.506,1.461,,,
8,90-08-25,1990,237,5.798,5.951,5.045,4.837,-0.758,-0.767,6.243,3.271,4.506,12.65,,3.9,6.757,8.85,10.8,7.34,0.009,,0.009,7.73,6.983111902,14.67295039,,,5.099,2.331,1.339,0.486,,-1.537,-1.537,3.71,2.441,,,
8,90-08-26,1990,238,3.876,2.846,2.916,2.933,-0.595,-0.61,5.176,3.381,2.608,3.153,,3.367,4.778,7.74,6.87,4.992,0.172,,0.154,6.713,4.340163529,3.906341736,,,5.347,-1.584,-1.928,-0.862,,-2.444,-2.496,2.194,1.523,,,
8,90-08-27,1990,239,6.461,5.757,5.113,4.945,-0.682,-0.695,5.888,3.278,5.319,6.827,,3.282,6.965,10.27,10.63,7.37,-0.138,,-0.16,7.42,8.11520728,8.071501281,,,7.81,3.768,3.406,3.519,,-2.246,-2.272,4.04,1.73,,,
8,90-08-28,1990,240,4.753,5.193,4.96,4.905,-0.484,-0.497,6.38,3.469,5.069,5.42,,2.498,6.135,7.45,8.97,6.436,0.006,,0.006,7.11,7.76708447,6.476406159,,,6.769,2.809,3.221,3.685,,-1.303,-1.303,5.805,2.602,,,
8,90-08-29,1990,241,0.289,1.35,1.91,2.08,-0.298,-0.302,5.396,3.697,1.438,2.446,,3.154,3.932,4.5,3.231,3.726,0.169,,0.169,6.693,2.710948779,3.104826276,,,4.848,-3.237,0.765,1.263,,-0.816,-0.816,4.847,3.274,,,
8,90-08-30,1990,242,-1.004,0.037,0.534,0.697,-0.509,-0.512,3.95,3.429,0.476,-0.273,,1.887,1.602,3.098,1.008,1.395,-0.065,,-0.054,5.068,1.371372206,0.022336128,,,1.602,-4.909,-0.982,-0.437,,-1.398,-1.423,2.842,2.537,,,
8,90-08-31,1990,243,0.508,0.131,0.349,0.414,-0.674,-0.683,3.191,3.38,-0.093,3.052,,1.652,2.036,6.556,3.593,2.349,0.367,,0.393,4.836,0.579044691,3.791839527,,,1.349,-5.954,-3.218,-2.27,,-2.892,-2.892,0.639,1.409,,,
9,90-09-01,1990,244,-0.224,-0.058,0.182,0.279,-0.487,-0.491,2.953,3.396,-0.09,-0.186,,3.648,1.331,2.489,1.004,1.176,0.219,,0.245,4.244,1.142896926,-0.016477568,,,1.073,-1.971,-0.811,-0.973,,-1.648,-1.648,1.835,2.287,,,
9,90-09-02,1990,245,-1.538,0.097,0.12,0.195,-0.521,-0.527,2.713,3.349,-0.057,1.142,,2.784,0.831,1.836,2.416,0.799,0.127,,0.131,3.653,1.180884549,1.573457338,,,0.809,-4.185,-1.642,-1.63,,-2.176,-2.176,0.744,1.764,,,
9,90-09-03,1990,246,-0.314,0.044,0.079,0.112,-0.592,-0.603,2.394,3.238,0.019,0.916,,3.076,0.771,2.386,1.091,0.673,0.16,,0.139,3.392,1.268371197,1.302881066,,,0.75,-4.365,-2.306,-1.993,,-2.483,-2.509,0.115,1.436,,,
9,90-09-04,1990,247,1.641,2.336,1.904,1.82,-0.576,-0.584,3.054,3.14,2.268,3.249,,2.541,4.494,4.699,6.824,4.904,0.095,,0.095,4.763,3.857285279,4.096042314,,,3.362,0.036,0.334,0.153,,-1.121,-1.121,2.041,2.551,,,
9,90-09-05,1990,248,2.209,2.529,2.158,2.086,-0.587,-0.597,3.512,3.056,2.114,2.448,,4.052,4.125,4.46,5.867,4.362,-0.066,,-0.066,4.628,3.680009703,3.137052961,,,4.793,-0.281,-0.188,0.044,,-1.206,-1.244,2.314,2.379,,,
