id,year,month,day,date,gf.top,gf.side,hf.top,hf.side,gf.top.ibuttons,gf.side.ibuttons,hf.top.ibuttons,hf.side.ibuttons
1250,2019,1,18,2019-01-18,NA,NA,NA,NA,0,30,30,80
1251,2019,1,19,2019-01-19,NA,NA,NA,NA,20,40,30,70
1252,2019,1,20,2019-01-20,NA,NA,NA,NA,0,0,30,70
1253,2019,1,21,2019-01-21,NA,NA,NA,NA,0,10,20,50
1254,2019,1,22,2019-01-22,NA,NA,NA,NA,0,0,20,40
1255,2019,1,23,2019-01-23,NA,NA,NA,NA,0,10,30,30
1256,2019,1,24,2019-01-24,NA,NA,NA,NA,0,10,20,50
1257,2019,1,25,2019-01-25,NA,NA,NA,NA,0,20,10,40
1258,2019,1,26,2019-01-26,NA,NA,NA,NA,0,10,0,70
1259,2019,1,27,2019-01-27,20,43.3,NA,NA,0,40,0,50
1260,2019,1,28,2019-01-28,20,43.3,NA,NA,0,30,0,40
1261,2019,1,29,2019-01-29,25,56.3,NA,NA,0,20,0,50
1262,2019,1,30,2019-01-30,25,56.3,NA,NA,0,10,0,30
1263,2019,1,31,2019-01-31,25,56.3,NA,NA,0,0,10,50
1264,2019,2,1,2019-02-01,25,56.3,NA,NA,0,30,10,30
1265,2019,2,2,2019-02-02,25,52,NA,NA,0,40,20,30
1266,2019,2,3,2019-02-03,25,52,NA,NA,0,30,30,30
1267,2019,2,4,2019-02-04,25,52,NA,NA,0,10,10,60
1268,2019,2,5,2019-02-05,25,56.3,NA,NA,0,40,20,70
1269,2019,2,6,2019-02-06,25,56.3,NA,NA,0,10,20,50
1270,2019,2,7,2019-02-07,25,56.3,NA,NA,0,30,30,70
1271,2019,2,8,2019-02-08,25,52,NA,NA,0,30,20,70
1272,2019,2,9,2019-02-09,25,52,NA,NA,0,10,0,50
1273,2019,2,10,2019-02-10,25,52,NA,NA,0,10,0,50
1274,2019,2,11,2019-02-11,25,52,NA,NA,0,10,0,40
1275,2019,2,12,2019-02-12,30,52,NA,NA,0,20,0,60
1276,2019,2,13,2019-02-13,25,52,NA,NA,0,40,10,30
1277,2019,2,14,2019-02-14,25,52,NA,NA,0,20,10,70
1278,2019,2,15,2019-02-15,25,52,NA,NA,0,20,0,40
1279,2019,2,16,2019-02-16,25,52,NA,NA,0,30,0,20
1280,2019,2,17,2019-02-17,25,52,NA,NA,0,30,10,20
1281,2019,2,18,2019-02-18,25,52,NA,NA,0,10,0,40
1282,2019,2,19,2019-02-19,25,52,NA,NA,10,30,0,20
1283,2019,2,20,2019-02-20,25,52,NA,NA,0,20,20,70
1284,2019,2,21,2019-02-21,25,52,NA,NA,0,20,30,70
1285,2019,2,22,2019-02-22,25,52,NA,NA,0,10,10,60
1286,2019,2,23,2019-02-23,30,52,NA,NA,0,20,10,40
1287,2019,2,24,2019-02-24,30,52,NA,NA,0,20,20,60
1288,2019,2,25,2019-02-25,25,56.3,NA,NA,0,20,10,50
1289,2019,2,26,2019-02-26,25,56.3,NA,NA,0,20,20,60
1290,2019,2,27,2019-02-27,25,56.3,NA,NA,0,20,20,70
1291,2019,2,28,2019-02-28,25,56.3,NA,NA,0,20,10,70
1292,2019,3,1,2019-03-01,25,56.3,NA,NA,0,30,10,50
1293,2019,3,2,2019-03-02,25,56.3,NA,NA,0,20,10,30
1294,2019,3,3,2019-03-03,25,52,NA,NA,0,20,10,70
1295,2019,3,4,2019-03-04,25,52,NA,NA,0,20,20,70
1296,2019,3,5,2019-03-05,25,52,NA,NA,0,20,10,60
1297,2019,3,6,2019-03-06,25,52,NA,NA,0,10,10,70
1298,2019,3,7,2019-03-07,25,52,NA,NA,0,20,10,60
1299,2019,3,8,2019-03-08,25,52,NA,NA,0,20,10,50
1300,2019,3,9,2019-03-09,25,52,NA,NA,0,10,10,60
1301,2019,3,10,2019-03-10,25,52,NA,NA,0,10,0,30
1302,2019,3,11,2019-03-11,25,56.3,NA,NA,0,10,0,30
1303,2019,3,12,2019-03-12,25,56.3,NA,NA,0,10,0,0
1304,2019,3,13,2019-03-13,25,56.3,NA,NA,0,20,10,70
1305,2019,3,14,2019-03-14,25,56.3,NA,NA,0,10,10,60
1306,2019,3,15,2019-03-15,30,56.3,NA,NA,0,10,10,70
1307,2019,3,16,2019-03-16,25,56.3,NA,NA,0,0,10,60
1308,2019,3,17,2019-03-17,25,56.3,NA,NA,0,0,10,30
1309,2019,3,18,2019-03-18,25,56.3,NA,NA,0,10,0,0
1310,2019,3,19,2019-03-19,25,56.3,NA,NA,0,20,0,60
1311,2019,3,20,2019-03-20,25,56.3,NA,NA,0,20,10,40
1312,2019,3,21,2019-03-21,25,56.3,NA,NA,0,10,0,40
1313,2019,3,22,2019-03-22,25,56.3,NA,NA,0,10,0,50
1314,2019,3,23,2019-03-23,25,56.3,NA,NA,0,10,0,40
1315,2019,3,24,2019-03-24,25,56.3,NA,NA,0,10,0,40
1316,2019,3,25,2019-03-25,25,56.3,NA,NA,0,10,0,50
1317,2019,3,26,2019-03-26,25,56.3,NA,NA,0,10,10,60
1318,2019,3,27,2019-03-27,25,56.3,NA,NA,0,10,0,30
1319,2019,3,28,2019-03-28,25,56.3,NA,NA,0,10,0,30
1320,2019,3,29,2019-03-29,25,56.3,NA,NA,0,10,0,30
1321,2019,3,30,2019-03-30,25,56.3,NA,NA,0,10,0,40
1322,2019,3,31,2019-03-31,25,56.3,NA,NA,0,20,0,0
1323,2019,4,1,2019-04-01,25,56.3,NA,NA,0,10,0,50
1324,2019,4,2,2019-04-02,25,56.3,NA,NA,0,10,0,30
1325,2019,4,3,2019-04-03,25,56.3,NA,NA,0,10,0,0
1326,2019,4,4,2019-04-04,25,56.3,NA,NA,0,10,0,40
1327,2019,4,5,2019-04-05,25,52,NA,NA,0,10,0,0
1328,2019,4,6,2019-04-06,20,52,NA,NA,0,10,0,20
1329,2019,4,7,2019-04-07,20,56.3,NA,NA,0,10,0,20
1330,2019,4,8,2019-04-08,25,56.3,NA,NA,0,0,0,10
1331,2019,4,9,2019-04-09,25,56.3,NA,NA,0,10,0,0
1332,2019,4,10,2019-04-10,25,56.3,NA,NA,0,10,0,40
1333,2019,4,11,2019-04-11,25,60.6,NA,NA,0,10,0,30
1334,2019,4,12,2019-04-12,30,60.6,NA,NA,0,10,0,40
1335,2019,4,13,2019-04-13,30,60.6,NA,NA,0,10,0,10
1336,2019,4,14,2019-04-14,25,60.6,NA,NA,0,10,0,50
1337,2019,4,15,2019-04-15,30,60.6,NA,NA,0,10,0,60
1338,2019,4,16,2019-04-16,30,60.6,NA,NA,0,10,0,50
1339,2019,4,17,2019-04-17,30,60.6,NA,NA,0,10,0,50
1340,2019,4,18,2019-04-18,30,60.6,NA,NA,0,10,0,40
1341,2019,4,19,2019-04-19,35,65,NA,NA,0,10,10,30
1342,2019,4,20,2019-04-20,35,60.6,NA,NA,0,10,0,50
1343,2019,4,21,2019-04-21,30,60.6,NA,NA,0,0,0,50
1344,2019,4,22,2019-04-22,30,60.6,NA,NA,0,0,0,30
1345,2019,4,23,2019-04-23,30,60.6,NA,NA,0,10,10,20
1346,2019,4,24,2019-04-24,30,60.6,NA,NA,0,10,10,50
1347,2019,4,25,2019-04-25,30,60.6,NA,NA,0,20,10,60
1348,2019,4,26,2019-04-26,30,60.6,NA,NA,0,10,0,40
1349,2019,4,27,2019-04-27,30,60.6,NA,NA,0,20,0,30
1350,2019,4,28,2019-04-28,30,60.6,NA,NA,0,10,0,20
1351,2019,4,29,2019-04-29,25,60.6,NA,NA,0,10,0,50
1352,2019,4,30,2019-04-30,25,60.6,NA,NA,0,10,0,50
1353,2019,5,1,2019-05-01,25,60.6,NA,NA,0,10,0,40
1354,2019,5,2,2019-05-02,20,60.6,NA,NA,0,10,0,20
1355,2019,5,3,2019-05-03,20,60.6,NA,NA,0,20,0,10
1356,2019,5,4,2019-05-04,20,60.6,NA,NA,0,10,0,40
1357,2019,5,5,2019-05-05,20,60.6,NA,NA,0,10,0,30
1358,2019,5,6,2019-05-06,20,60.6,NA,NA,0,10,0,10
1359,2019,5,7,2019-05-07,20,60.6,NA,NA,0,10,10,10
1360,2019,5,8,2019-05-08,20,56.3,NA,NA,0,10,0,0
1361,2019,5,9,2019-05-09,15,47.6,NA,NA,0,10,0,40
1362,2019,5,10,2019-05-10,15,39,NA,NA,0,0,0,30
1363,2019,5,11,2019-05-11,15,39,NA,NA,0,0,0,30
1364,2019,5,12,2019-05-12,15,34.6,NA,NA,0,0,0,10
1365,2019,5,13,2019-05-13,15,34.6,NA,NA,0,0,0,10
1366,2019,5,14,2019-05-14,10,34.6,NA,NA,0,0,0,10
1367,2019,5,15,2019-05-15,10,30.3,NA,NA,0,0,0,0
1368,2019,5,16,2019-05-16,5,30.3,NA,NA,0,0,0,10
1369,2019,5,17,2019-05-17,5,26,NA,NA,0,0,0,0
1370,2019,5,18,2019-05-18,5,17.3,NA,NA,0,0,0,0
1371,2019,5,19,2019-05-19,0,17.3,NA,NA,0,0,0,0
1372,2019,5,20,2019-05-20,0,8.7,NA,NA,0,0,0,0
1373,2019,5,21,2019-05-21,0,4.3,NA,NA,0,0,0,0
1374,2019,5,22,2019-05-22,0,4.3,NA,NA,0,0,0,0
1375,2019,5,23,2019-05-23,0,4.3,NA,NA,0,0,0,0
1376,2019,5,24,2019-05-24,0,0,0,0,0,0,0,0
1377,2019,5,25,2019-05-25,0,0,0,0,0,0,0,0
1378,2019,5,26,2019-05-26,0,0,0,0,0,0,0,0
1379,2019,5,27,2019-05-27,0,0,0,0,0,0,0,0
1380,2019,5,28,2019-05-28,0,0,0,0,0,0,0,0
1381,2019,5,29,2019-05-29,0,0,0,0,0,0,0,0
1382,2019,5,30,2019-05-30,0,0,0,0,0,0,0,0
1383,2019,5,31,2019-05-31,0,0,0,0,0,0,0,0
1384,2019,6,1,2019-06-01,0,0,0,0,0,0,0,0
1385,2019,6,2,2019-06-02,0,0,0,0,0,0,0,0
1386,2019,6,3,2019-06-03,0,0,0,0,0,0,0,0
1387,2019,6,4,2019-06-04,0,0,0,0,0,0,0,0
1388,2019,6,5,2019-06-05,0,0,0,0,0,0,0,0
1389,2019,6,6,2019-06-06,0,0,0,0,0,0,0,0
1390,2019,6,7,2019-06-07,0,0,0,0,0,0,0,0
1391,2019,6,8,2019-06-08,0,0,0,0,0,0,0,0
1392,2019,6,9,2019-06-09,0,0,0,0,0,0,0,0
1393,2019,6,10,2019-06-10,0,0,0,0,0,0,0,0
1394,2019,6,11,2019-06-11,0,0,0,0,0,0,0,0
1395,2019,6,12,2019-06-12,0,0,0,0,0,0,0,0
1396,2019,6,13,2019-06-13,0,0,0,0,0,0,0,0
1397,2019,6,14,2019-06-14,0,0,0,0,0,0,0,0
1398,2019,6,15,2019-06-15,0,0,0,0,0,0,0,0
1399,2019,6,16,2019-06-16,0,0,0,0,0,0,0,0
1400,2019,6,17,2019-06-17,0,0,0,0,0,0,0,0
1401,2019,6,18,2019-06-18,0,0,0,0,0,0,0,0
1402,2019,6,19,2019-06-19,0,0,0,0,0,0,0,0
1403,2019,6,20,2019-06-20,0,0,0,0,0,0,0,0
1404,2019,6,21,2019-06-21,0,0,0,0,0,0,0,0
1405,2019,6,22,2019-06-22,0,0,0,0,0,0,0,0
1406,2019,6,23,2019-06-23,0,0,0,0,0,0,0,0
1407,2019,6,24,2019-06-24,0,0,0,0,0,0,0,0
1408,2019,6,25,2019-06-25,0,0,0,0,0,0,0,0
1409,2019,6,26,2019-06-26,0,0,0,0,0,0,0,0
1410,2019,6,27,2019-06-27,0,0,0,0,0,0,0,0
1411,2019,6,28,2019-06-28,0,0,0,0,0,0,0,0
1412,2019,6,29,2019-06-29,0,0,0,0,0,0,0,0
1413,2019,6,30,2019-06-30,0,0,0,0,0,0,0,0
1414,2019,7,1,2019-07-01,0,0,0,0,0,0,0,0
1415,2019,7,2,2019-07-02,0,0,0,0,0,0,0,0
1416,2019,7,3,2019-07-03,0,0,0,0,0,0,0,0
1417,2019,7,4,2019-07-04,0,0,0,0,0,0,0,0
1418,2019,7,5,2019-07-05,0,0,0,0,0,0,0,0
1419,2019,7,6,2019-07-06,0,0,0,0,0,0,0,0
1420,2019,7,7,2019-07-07,0,0,0,0,0,0,0,0
1421,2019,7,8,2019-07-08,0,0,0,0,0,0,0,0
1422,2019,7,9,2019-07-09,0,0,0,0,0,0,0,0
1423,2019,7,10,2019-07-10,0,0,0,0,0,0,0,0
1424,2019,7,11,2019-07-11,0,0,0,0,0,0,0,0
1425,2019,7,12,2019-07-12,0,0,0,0,0,0,0,0
1426,2019,7,13,2019-07-13,0,0,0,0,0,0,0,0
1427,2019,7,14,2019-07-14,0,0,0,0,0,0,0,0
1428,2019,7,15,2019-07-15,0,0,0,0,0,0,0,0
1429,2019,7,16,2019-07-16,0,0,0,0,0,0,0,0
1430,2019,7,17,2019-07-17,0,0,0,0,0,0,0,0
1431,2019,7,18,2019-07-18,0,0,0,0,0,0,0,0
1432,2019,7,19,2019-07-19,0,0,0,0,0,0,0,0
1433,2019,7,20,2019-07-20,0,0,0,0,0,0,0,0
1434,2019,7,21,2019-07-21,0,0,0,0,0,0,0,0
1435,2019,7,22,2019-07-22,0,0,0,0,0,0,0,0
1436,2019,7,23,2019-07-23,0,0,0,0,0,0,0,0
1437,2019,7,24,2019-07-24,0,0,0,0,0,0,0,0
1438,2019,7,25,2019-07-25,0,0,0,0,0,0,0,0
1439,2019,7,26,2019-07-26,0,0,0,0,0,0,0,0
1440,2019,7,27,2019-07-27,0,0,0,0,0,0,0,0
1441,2019,7,28,2019-07-28,0,0,0,0,0,0,0,0
1442,2019,7,29,2019-07-29,0,0,0,0,0,0,0,0
1443,2019,7,30,2019-07-30,0,0,0,0,0,0,0,0
1444,2019,7,31,2019-07-31,0,0,0,0,0,0,0,0
1445,2019,8,1,2019-08-01,0,0,0,0,0,0,0,0
1446,2019,8,2,2019-08-02,0,0,0,0,0,0,0,0
1447,2019,8,3,2019-08-03,0,0,0,0,0,0,0,0
1448,2019,8,4,2019-08-04,0,0,0,0,0,0,0,0
1449,2019,8,5,2019-08-05,0,0,0,0,0,0,0,0
1450,2019,8,6,2019-08-06,0,0,0,0,0,0,0,0
1451,2019,8,7,2019-08-07,0,0,0,0,0,0,0,0
1452,2019,8,8,2019-08-08,0,0,0,0,0,0,0,0
1453,2019,8,9,2019-08-09,0,0,0,0,0,0,0,0
1454,2019,8,10,2019-08-10,0,0,0,0,0,0,0,0
1455,2019,8,11,2019-08-11,0,0,0,0,0,0,0,0
1456,2019,8,12,2019-08-12,0,0,0,0,0,0,0,0
1457,2019,8,13,2019-08-13,0,0,0,0,0,0,0,0
1458,2019,8,14,2019-08-14,0,0,0,0,0,0,0,0
1459,2019,8,15,2019-08-15,0,0,0,0,0,0,0,0
1460,2019,8,16,2019-08-16,0,0,0,0,0,0,0,0
1461,2019,8,17,2019-08-17,5,5,0,0,0,0,0,0
1462,2019,8,18,2019-08-18,5,5,0,0,0,0,0,0
1463,2019,8,19,2019-08-19,0,0,0,0,0,0,0,0
1464,2019,8,20,2019-08-20,0,0,0,0,0,0,0,0
1465,2019,8,21,2019-08-21,0,0,0,0,0,0,0,0
1466,2019,8,22,2019-08-22,0,0,0,0,0,0,0,0
1467,2019,8,23,2019-08-23,0,0,0,0,0,0,0,0
1468,2019,8,24,2019-08-24,0,0,0,0,0,0,0,0
1469,2019,8,25,2019-08-25,0,0,0,0,0,0,0,0
1470,2019,8,26,2019-08-26,0,0,0,0,0,0,0,0
1471,2019,8,27,2019-08-27,0,0,0,0,0,0,0,0
1472,2019,8,28,2019-08-28,0,0,0,0,0,0,0,0
1473,2019,8,29,2019-08-29,0,0,0,0,0,0,0,0
1474,2019,8,30,2019-08-30,0,0,0,0,0,0,0,0
1475,2019,8,31,2019-08-31,0,0,0,0,0,0,0,0
1476,2019,9,1,2019-09-01,0,0,0,0,0,0,0,0
1477,2019,9,2,2019-09-02,0,0,0,0,0,0,0,0
1478,2019,9,3,2019-09-03,0,0,0,0,0,0,0,0
1479,2019,9,4,2019-09-04,0,0,0,0,0,0,0,0
1480,2019,9,5,2019-09-05,0,0,0,0,0,0,0,0
1481,2019,9,6,2019-09-06,0,0,0,0,0,0,0,0
1482,2019,9,7,2019-09-07,0,0,0,0,0,0,0,0
1483,2019,9,8,2019-09-08,0,0,0,0,0,0,0,0
1484,2019,9,9,2019-09-09,0,0,0,0,0,0,0,0
1485,2019,9,10,2019-09-10,0,0,0,0,0,0,0,0
1486,2019,9,11,2019-09-11,0,0,0,0,0,0,0,0
1487,2019,9,12,2019-09-12,0,0,0,0,0,0,0,0
1488,2019,9,13,2019-09-13,0,0,0,0,0,0,0,0
1489,2019,9,14,2019-09-14,0,0,0,0,0,0,0,0
1490,2019,9,15,2019-09-15,0,0,0,0,0,0,0,0
1491,2019,9,16,2019-09-16,0,0,0,0,0,0,0,0
1492,2019,9,17,2019-09-17,0,0,0,0,0,0,0,0
1493,2019,9,18,2019-09-18,0,0,0,0,0,0,0,0
1494,2019,9,19,2019-09-19,0,0,0,0,0,0,0,0
1495,2019,9,20,2019-09-20,0,0,0,0,0,0,0,0
1496,2019,9,21,2019-09-21,0,0,0,0,0,0,0,0
1497,2019,9,22,2019-09-22,0,0,0,0,0,0,0,0
1498,2019,9,23,2019-09-23,0,0,0,0,0,0,0,0
1499,2019,9,24,2019-09-24,5,5,0,1,0,0,0,0
1500,2019,9,25,2019-09-25,5,5,0,0,0,0,0,0
1501,2019,9,26,2019-09-26,5,5,1,1,0,0,0,0
1502,2019,9,27,2019-09-27,5,5,0,0,0,0,0,0
1503,2019,9,28,2019-09-28,5,5,0,0,0,0,0,0
1504,2019,9,29,2019-09-29,5,5,0,0,0,0,0,0
1505,2019,9,30,2019-09-30,5,5,0,0,0,0,0,0
1506,2019,10,1,2019-10-01,5,5,0,0,0,0,0,0
1507,2019,10,2,2019-10-02,0,0,0,0,0,0,0,0
1508,2019,10,3,2019-10-03,5,5,0,0,0,0,0,0
1509,2019,10,4,2019-10-04,5,5,0,0,0,0,0,0
1510,2019,10,5,2019-10-05,5,5,5,5,0,0,0,0
1511,2019,10,6,2019-10-06,5,5,5,5,0,0,0,0
1512,2019,10,7,2019-10-07,5,5,5,5,0,0,0,0
1513,2019,10,8,2019-10-08,5,5,5,5,0,0,0,0
1514,2019,10,9,2019-10-09,5,5,5,5,0,0,0,0
1515,2019,10,10,2019-10-10,5,5,5,5,0,0,0,0
1516,2019,10,11,2019-10-11,5,5,5,5,0,0,0,0
1517,2019,10,12,2019-10-12,NA,NA,5,5,0,0,0,0
1518,2019,10,13,2019-10-13,NA,NA,5,5,0,0,0,0
1519,2019,10,14,2019-10-14,5,15,5,5,0,0,0,0
1520,2019,10,15,2019-10-15,5,15,5,5,0,0,0,0
1521,2019,10,16,2019-10-16,10,20,5,5,0,0,0,0
1522,2019,10,17,2019-10-17,10,20,5,5,0,0,0,0
1523,2019,10,18,2019-10-18,10,25,NA,10,0,10,0,0
1524,2019,10,19,2019-10-19,20,30,NA,15,0,10,0,0
1525,2019,10,20,2019-10-20,20,30,NA,20,0,10,0,0
1526,2019,10,21,2019-10-21,20,30,NA,20,0,0,0,0
1527,2019,10,22,2019-10-22,20,30,NA,20,0,0,0,0
1528,2019,10,23,2019-10-23,20,25,NA,20,0,0,0,0
1529,2019,10,24,2019-10-24,20,25,NA,25,0,0,0,0
1530,2019,10,25,2019-10-25,20,25,NA,25,0,0,0,0
1531,2019,10,26,2019-10-26,20,25,NA,25,0,0,0,0
1532,2019,10,27,2019-10-27,20,25,NA,25,0,0,0,0
1533,2019,10,28,2019-10-28,20,25,NA,25,0,0,0,0
1534,2019,10,29,2019-10-29,20,25,NA,25,0,0,0,0
1535,2019,10,30,2019-10-30,20,25,NA,25,0,0,0,0
1536,2019,10,31,2019-10-31,20,25,NA,25,0,0,0,0
1537,2019,11,1,2019-11-01,20,25,NA,25,0,0,0,0
1538,2019,11,2,2019-11-02,22.5,27.5,NA,25,0,0,0,10
1539,2019,11,3,2019-11-03,25,30,NA,25,0,0,0,0
1540,2019,11,4,2019-11-04,25,30,NA,25,0,0,0,0
1541,2019,11,5,2019-11-05,22.5,30,NA,25,0,0,0,0
1542,2019,11,6,2019-11-06,20,30,NA,25,0,0,0,0
1543,2019,11,7,2019-11-07,20,30,NA,25,0,0,0,0
1544,2019,11,8,2019-11-08,25,35,NA,25,0,0,0,0
1545,2019,11,9,2019-11-09,25,35,NA,25,10,10,0,0
1546,2019,11,10,2019-11-10,25,35,NA,25,0,0,0,20
1547,2019,11,11,2019-11-11,25,35,NA,25,0,0,0,0
1548,2019,11,12,2019-11-12,25,35,NA,25,0,10,0,0
1549,2019,11,13,2019-11-13,25,35,NA,25,0,10,0,0
1550,2019,11,14,2019-11-14,25,35,NA,25,30,30,0,60
1551,2019,11,15,2019-11-15,NA,NA,NA,35,0,0,0,0
1552,2019,11,16,2019-11-16,NA,NA,NA,45,0,10,0,20
1553,2019,11,17,2019-11-17,NA,NA,NA,45,30,30,30,30
1554,2019,11,18,2019-11-18,NA,NA,NA,45,30,30,10,10
1555,2019,11,19,2019-11-19,NA,NA,NA,45,30,30,10,20
1556,2019,11,20,2019-11-20,NA,NA,NA,45,0,0,10,10
1557,2019,11,21,2019-11-21,NA,NA,NA,NA,20,20,0,0
1558,2019,11,22,2019-11-22,NA,NA,NA,NA,30,30,10,10
1559,2019,11,23,2019-11-23,NA,NA,NA,45,30,30,20,40
1560,2019,11,24,2019-11-24,NA,NA,NA,42.5,0,0,0,0
1561,2019,11,25,2019-11-25,NA,NA,NA,40,0,10,10,10
1562,2019,11,26,2019-11-26,NA,NA,NA,40,0,10,20,20
1563,2019,11,27,2019-11-27,NA,NA,NA,40,0,10,20,20
1564,2019,11,28,2019-11-28,NA,NA,NA,40,30,30,20,20
1565,2019,11,29,2019-11-29,NA,NA,NA,40,0,0,10,10
1566,2019,11,30,2019-11-30,NA,NA,NA,40,30,30,20,20
1567,2019,12,1,2019-12-01,NA,NA,NA,40,10,20,20,20
1568,2019,12,2,2019-12-02,NA,NA,NA,50,30,40,10,10
1569,2019,12,3,2019-12-03,NA,NA,NA,55,30,30,20,30
1570,2019,12,4,2019-12-04,NA,NA,NA,55,30,30,30,30
1571,2019,12,5,2019-12-05,NA,NA,NA,55,0,10,30,30
1572,2019,12,6,2019-12-06,NA,NA,NA,55,0,10,30,100
1573,2019,12,7,2019-12-07,NA,NA,NA,55,30,30,20,20
1574,2019,12,8,2019-12-08,NA,NA,NA,60,0,10,30,30
1575,2019,12,9,2019-12-09,NA,NA,NA,NA,30,30,20,40
1576,2019,12,10,2019-12-10,NA,NA,NA,NA,30,30,30,30
1577,2019,12,11,2019-12-11,NA,NA,NA,NA,30,30,30,30
1578,2019,12,12,2019-12-12,NA,NA,NA,65,30,30,10,10
1579,2019,12,13,2019-12-13,NA,NA,NA,65,30,30,30,30
1580,2019,12,14,2019-12-14,NA,NA,NA,80,10,30,30,40
1581,2019,12,15,2019-12-15,NA,NA,NA,80,30,30,30,40
1582,2019,12,16,2019-12-16,NA,NA,NA,80,20,20,20,20
1583,2019,12,17,2019-12-17,NA,NA,NA,NA,20,20,20,40
1584,2019,12,18,2019-12-18,NA,NA,NA,NA,0,30,20,20
1585,2019,12,19,2019-12-19,NA,NA,NA,NA,30,30,20,20
1586,2019,12,20,2019-12-20,NA,NA,NA,NA,0,20,10,20
1587,2019,12,21,2019-12-21,NA,NA,NA,NA,30,30,30,30
1588,2019,12,22,2019-12-22,NA,NA,NA,90,0,30,30,30
1589,2019,12,23,2019-12-23,NA,NA,NA,90,0,10,30,30
1590,2019,12,24,2019-12-24,NA,NA,NA,NA,30,30,10,10
1591,2019,12,25,2019-12-25,NA,NA,NA,NA,30,30,30,30
1592,2019,12,26,2019-12-26,NA,NA,NA,85,30,100,30,80
1593,2019,12,27,2019-12-27,NA,NA,NA,85,30,40,30,40
1594,2019,12,28,2019-12-28,NA,NA,NA,90,30,30,30,30
1595,2019,12,29,2019-12-29,NA,NA,NA,90,30,30,30,30
1596,2019,12,30,2019-12-30,NA,NA,NA,87.5,30,40,30,30
1597,2019,12,31,2019-12-31,NA,NA,NA,85,30,30,30,50
1598,2020,1,1,2020-01-01,NA,NA,NA,85,30,30,30,50
1599,2020,1,2,2020-01-02,NA,NA,NA,110,30,30,10,70
1600,2020,1,3,2020-01-03,NA,NA,NA,110,0,0,0,30
1601,2020,1,4,2020-01-04,NA,NA,NA,110,30,30,20,20
1602,2020,1,5,2020-01-05,NA,NA,NA,110,0,10,0,20
1603,2020,1,6,2020-01-06,NA,NA,NA,110,0,10,30,30
1604,2020,1,7,2020-01-07,NA,NA,NA,110,20,20,20,50
1605,2020,1,8,2020-01-08,NA,NA,NA,107.5,30,30,30,60
1606,2020,1,9,2020-01-09,NA,NA,NA,105,0,0,30,30
1607,2020,1,10,2020-01-10,NA,NA,NA,NA,0,0,30,30
1608,2020,1,11,2020-01-11,NA,NA,NA,NA,0,0,30,50
1609,2020,1,12,2020-01-12,NA,NA,NA,NA,0,0,30,50
1610,2020,1,13,2020-01-13,NA,NA,NA,NA,30,30,20,100
1611,2020,1,14,2020-01-14,NA,NA,NA,NA,30,30,30,100
1612,2020,1,15,2020-01-15,NA,NA,NA,NA,30,40,30,100
1613,2020,1,16,2020-01-16,NA,NA,NA,100,30,30,30,100
1614,2020,1,17,2020-01-17,NA,NA,NA,100,30,30,30,100
1615,2020,1,18,2020-01-18,NA,NA,NA,100,30,30,30,100
1616,2020,1,19,2020-01-19,NA,NA,NA,100,0,20,30,40
1617,2020,1,20,2020-01-20,NA,NA,NA,100,0,0,20,20
1618,2020,1,21,2020-01-21,NA,NA,NA,100,0,10,0,20
1619,2020,1,22,2020-01-22,NA,NA,NA,100,0,20,10,10
1620,2020,1,23,2020-01-23,NA,NA,NA,100,10,30,30,30
1621,2020,1,24,2020-01-24,NA,NA,NA,100,30,30,30,30
1622,2020,1,25,2020-01-25,NA,NA,NA,130,0,10,30,90
1623,2020,1,26,2020-01-26,NA,NA,NA,140,0,20,30,90
1624,2020,1,27,2020-01-27,NA,NA,NA,140,30,30,30,100
1625,2020,1,28,2020-01-28,NA,NA,NA,135,30,30,10,80
1626,2020,1,29,2020-01-29,NA,NA,NA,135,0,10,30,80
1627,2020,1,30,2020-01-30,NA,NA,NA,140,30,30,20,50
1628,2020,1,31,2020-01-31,NA,NA,NA,140,30,30,0,100
1629,2020,2,1,2020-02-01,NA,NA,NA,140,0,0,10,100
1630,2020,2,2,2020-02-02,NA,NA,NA,140,30,30,0,100
1631,2020,2,3,2020-02-03,NA,NA,NA,140,0,10,0,80
1632,2020,2,4,2020-02-04,NA,NA,NA,140,30,30,20,70
1633,2020,2,5,2020-02-05,NA,NA,NA,140,0,0,0,100
1634,2020,2,6,2020-02-06,NA,NA,NA,145,30,30,10,80
1635,2020,2,7,2020-02-07,NA,NA,NA,140,30,30,0,70
1636,2020,2,8,2020-02-08,NA,NA,NA,140,30,30,0,80
1637,2020,2,9,2020-02-09,NA,NA,NA,140,0,0,0,80
1638,2020,2,10,2020-02-10,NA,NA,NA,135,30,30,0,80
1639,2020,2,11,2020-02-11,NA,NA,NA,135,30,30,0,100
1640,2020,2,12,2020-02-12,NA,NA,NA,135,0,20,0,80
1641,2020,2,13,2020-02-13,NA,NA,NA,135,0,20,10,100
1642,2020,2,14,2020-02-14,NA,NA,NA,135,0,20,10,100
1643,2020,2,15,2020-02-15,NA,NA,NA,135,0,0,0,80
1644,2020,2,16,2020-02-16,NA,NA,NA,135,0,0,0,60
1645,2020,2,17,2020-02-17,NA,NA,NA,135,30,30,0,50
1646,2020,2,18,2020-02-18,NA,NA,NA,135,0,0,10,100
1647,2020,2,19,2020-02-19,NA,NA,NA,135,0,10,0,80
